parcel_id,width,depth,height,stackable
52,0.39368239656741977,0.2344573529516014,0.5496778245531856,0
53,0.6208572879431669,0.47287067874613975,0.44122402752589807,1
54,0.6283018733463853,0.6088190204938089,0.2583562074999262,1
55,0.325067302817857,0.41021617538897204,0.1884366222290732,0
56,0.536853710297022,0.5642171159450432,0.45900452783286766,0
57,0.27709353865867203,0.1577733708402835,0.4702213891184611,0
58,0.5257047978750414,0.14790732239545287,0.5515814190903832,0
59,0.3002419783762197,0.2938528326333584,0.3832876027894314,1
60,0.5128110824984862,0.16968274695698976,0.5081583174433546,1
61,0.1414475297702956,0.6265918664787246,0.19223088008587658,1
62,0.20609692153060988,0.18953313990930648,0.1973809458961615,1
63,0.43309942099217746,0.36283432973886676,0.28944552878007584,1
64,0.21543515589339385,0.13983070575758513,0.12937838499047888,1
65,0.258187941795036,0.12257034526282731,0.4973606869162828,1
66,0.4580869858444978,0.5000734624509208,0.47617413035944506,0
67,0.2564079331711936,0.4534522834804757,0.5259736028047074,1
68,0.268917505413241,0.30691630271965953,0.14157762262475843,1
69,0.5346480739771772,0.5395865674852103,0.39422865120655004,1
70,0.16239731249065564,0.4858691348445857,0.06431627912918109,1
71,0.12067601001163072,0.3773699618379375,0.10374037824651072,0
72,0.5401433758037543,0.5078360885865796,0.33131212951536093,0
73,0.5777533210314143,0.4292302974602026,0.42394084347306055,1
74,0.4587004962355946,0.14407661140144526,0.39277302740929076,0
75,0.4321960670888815,0.2327931078441944,0.10938518323800837,1
76,0.5723217965105271,0.38389579359554193,0.22195429541041806,1
77,0.3812896877990556,0.26099682210113684,0.31161920111816493,0
78,0.1607851089328458,0.3963527409478175,0.05482236939473058,1
79,0.29908130126296706,0.4519766166064765,0.35674679952108707,1
80,0.33358020964962953,0.26214734477923674,0.3118284563376648,0
81,0.5508365844765967,0.4145811610735597,0.34167450642945457,1
82,0.42382632943922527,0.2511580410744436,0.5729532070177491,1
83,0.1345111777457776,0.4594765501810868,0.2879652146319249,0
84,0.4492552853253623,0.10615936741060739,0.5571525664651057,1
85,0.5459059515895351,0.6133205820495953,0.35669880538462667,1
86,0.1440665492673662,0.38279076003890866,0.28866412056640506,1
87,0.5864887033972205,0.299651779152863,0.15459643277764173,0
88,0.13390854925225687,0.3323222780182742,0.4799996524942439,1
89,0.46700907363428945,0.18766381512851427,0.21618773831635024,0
90,0.29437602641126653,0.5871039932975749,0.19637592956275252,1
91,0.36681191085833065,0.3560543814974765,0.2480410057345514,1
92,0.1930112547765002,0.36270230492728495,0.3171356882247953,1
93,0.19169557400864037,0.1647905259500786,0.2418538277046962,1
94,0.2504372290855691,0.36472665606089905,0.4612131727017754,1
95,0.522896805404955,0.2439219171300984,0.16328342413761343,1
96,0.5432155886777021,0.3380878110807365,0.17085873054608386,0
97,0.519383738339467,0.4724652059377663,0.3758919315506,1
98,0.2784374092777784,0.4805801820021308,0.06131372584145233,1
99,0.2805039818977483,0.23222751127762895,0.23698650884307393,1
100,0.3364934189371416,0.36047447096957463,0.48594141147249675,1
101,0.18286700843483417,0.5675455332175245,0.5418752940070635,1
102,0.3050722697433089,0.4134789133991903,0.40217011063445707,0
103,0.39026201379633185,0.24034857777031127,0.15079964660568562,1
104,0.25560586972512755,0.18527853749173118,0.23785171217606305,1
105,0.18813065543784002,0.19068476229798412,0.2729451164832008,1
106,0.1466728433423244,0.28505982810261554,0.4974273326424501,1
107,0.3405239793877163,0.18521263010493844,0.18110494193439053,1
108,0.38068908052449413,0.5164888350429591,0.44173786787384567,1
109,0.26232880775993284,0.6040330229305673,0.27807653753712397,1
110,0.10445527307122861,0.6262201399158102,0.4253553082796952,0
111,0.35002928045556303,0.4719163278847288,0.4014550880205886,1
112,0.6055625181877744,0.3676290777568587,0.5185886618279121,1
113,0.4070060565934679,0.5245148023188843,0.40544541418538027,1
114,0.3538786256061093,0.33263873932558574,0.1817097349676542,0
115,0.3406241806598094,0.11904869391023497,0.2764908590227331,1
116,0.2752501562571318,0.6140114213551626,0.2680863145450049,1
117,0.41407773140816584,0.15302479843860725,0.1426772917629356,1
118,0.20168724900967755,0.1272572799349142,0.5258103307607304,1
119,0.5730080706790741,0.5018461157328105,0.1552255539938959,1
