parcel_id,width,depth,height,stackable
109,0.3337632072442452,0.327388572650421,0.21812266034824024,0
110,0.22158607190796847,0.1915658888539139,0.35607206834225064,1
111,0.42065219253493347,0.4486882127396331,0.23880138307644377,1
112,0.34720043533903966,0.39690476073626435,0.08674176181916696,0
113,0.38550164901284245,0.6519247733004752,0.3551189749291788,0
114,0.44532601865373056,0.19280885453394186,0.26943798454690016,1
115,0.6472884124980907,0.41908371820818624,0.2498011052120105,1
116,0.5015775479820616,0.14977630454263932,0.09586932696811143,1
117,0.4472051052161946,0.6254462706089959,0.28163362222207716,1
118,0.49149798895481045,0.5044396399556392,0.477150101693147,0
119,0.2500949059465388,0.5375230505411466,0.4727260024032113,0
120,0.5240702211415514,0.3052848824404063,0.33876082299246035,0
121,0.24186884818159482,0.5614457304409464,0.3375470713907776,1
122,0.4745626869220504,0.13338046464475745,0.2962661811468538,1
123,0.22442378770704732,0.23960514187825743,0.10762848048216003,1
124,0.5499621641622577,0.1754671772318959,0.3859960594723294,1
125,0.29560442154732003,0.24820722689508656,0.2926788505439961,0
126,0.6126104137350824,0.31720707597782805,0.5017312993807264,1
127,0.5469040355206083,0.1492866701294833,0.3949194841492659,0
128,0.6265809285690385,0.47673997097574905,0.05635803283158734,1
129,0.5288272357870494,0.5351234104071049,0.3252711930584287,0
130,0.30359077899142584,0.31284597172422346,0.11360902069365521,1
131,0.2062398542690353,0.4751688101242829,0.1046556418503069,0
132,0.6053738211013338,0.2721678076912989,0.16189531001876312,1
133,0.1290058705504763,0.4068427347359914,0.08182406571175938,0
134,0.6369276233599417,0.16569869152814362,0.2534025174429257,0
135,0.190035988949987,0.6468039382652929,0.27950433658230894,0
136,0.4319973582642367,0.17606769084670096,0.3237597380600572,1
137,0.3879570547630661,0.3650550378464643,0.25747757008318134,0
138,0.4875829633071026,0.18688523105225968,0.1323192050099413,1
139,0.18166022502274298,0.16891183315885197,0.30817789715643035,1
140,0.3113027382924008,0.42620120497980296,0.1305114113938579,1
141,0.4262070369476203,0.6470157067562269,0.4003746820852554,0
142,0.5470941489857781,0.2519965486942171,0.16235597823531295,1
143,0.4267198363401854,0.5382535388817176,0.3378223397702773,1
144,0.47740947429988034,0.6490210541006207,0.13455305851051766,1
145,0.2462463425374346,0.39874584470019103,0.0822976836651494,0
146,0.33259249413976577,0.12225369379027633,0.08415937394960418,1
147,0.4473765267165253,0.31097732163065384,0.47529746020632513,1
148,0.29673373219136845,0.37126377140917455,0.3749469792280222,1
149,0.5452014164277948,0.30757742147295497,0.24879396599837167,1
150,0.5768437902721945,0.30827868652702894,0.4349643486308779,1
151,0.10763384628602486,0.391258670512156,0.49340745792911656,0
152,0.3429233407284857,0.1314304077891186,0.32519345836415786,1
153,0.2268035994890597,0.48553017137179577,0.14831715083353597,1
154,0.45606524633877177,0.3741127244111262,0.44433837031141477,1
155,0.6074560910853839,0.1561219859654442,0.49934710185185643,0
156,0.2606209949176992,0.1415484447306243,0.39751670723303106,1
157,0.28869264307839615,0.2693124362180792,0.4650927569493307,0
158,0.33846694786833054,0.31708107092907445,0.3627829003360351,0
159,0.3811729076408865,0.6358440922285901,0.16801350675125148,1
160,0.37114696339297004,0.5428965351142373,0.12834280907671253,1
161,0.376446510218303,0.38402579972384865,0.05657472663455809,1
162,0.5604498198101645,0.5155086689714219,0.12774407650385622,1
163,0.2843831466181973,0.4022912654150632,0.2377363018904241,1
164,0.3886471754367332,0.32509728813616534,0.4602592842794933,0
165,0.20588695945617475,0.20269958683211636,0.22504874329936586,1
166,0.3046011159226128,0.6131508388029541,0.515681336418631,1
167,0.35883819179963505,0.22553728564038023,0.3239578357718933,0
168,0.6314650445405642,0.12399336123209771,0.41042608421675425,1
169,0.5197489270759915,0.5617290991596815,0.4238398206641026,1
170,0.24533171626647243,0.3498627598525861,0.4712803630779185,1
171,0.622133796982908,0.48533783295985156,0.1663594767216508,1
172,0.5506283804014178,0.14414111719689052,0.05571720009040936,0
173,0.5853916818335175,0.5551238678730352,0.45166477746462763,1
174,0.5243241270511527,0.26087728083582473,0.48872266932695047,1
175,0.18138363480901976,0.2710272011323865,0.10184290098333587,0
176,0.2784320444173778,0.1678490311372049,0.11404958815862618,1
177,0.1622441095782039,0.12637113741969175,0.12339564697194348,0
178,0.46129581831293043,0.26305160323530846,0.2757291800681575,0
179,0.5338566499820688,0.16815459311638353,0.13271080219105041,1
180,0.2401439005025295,0.33870266775625213,0.39448143296066074,1
181,0.40583755129584276,0.3124315433299682,0.371685633243328,1
182,0.12619206273300831,0.31582812918076153,0.29672902431501097,1
183,0.3457330591084304,0.3762566895109044,0.3875471868827272,1
184,0.11636484421702643,0.4582276829348815,0.4201155486333523,1
185,0.20974322870480333,0.15506070633603286,0.2999770864848586,1
186,0.4588063630694106,0.5552469119121912,0.4798164218264962,1
187,0.628712769460312,0.21324297807190173,0.09883963072829854,1
188,0.5537444547310407,0.28720922315661723,0.4338135517666552,0
189,0.47507373457834057,0.48443079185496074,0.5029757906609846,1
190,0.32813511653269267,0.65403760137164,0.3332207724195107,0
191,0.16349944350230833,0.1891429317975119,0.39049896370698356,1
192,0.5774704291346078,0.610523085834536,0.3213599164069449,1
193,0.5152878755576493,0.19989816616806458,0.5220064551175321,1
194,0.4846467174668595,0.4254718076181977,0.3773572165346263,0
195,0.22875470005536866,0.37789410947283086,0.43602285492641585,1
196,0.3761781910129156,0.23711682403063056,0.33189222712255884,1
197,0.2699224276909913,0.3560745601266837,0.49740635488124535,0
198,0.2979478740208782,0.1334654768712596,0.19902514748162037,0
199,0.4647362186646986,0.3802251523919926,0.18904043304535273,1
200,0.4833363194315139,0.4145288832849098,0.21800653155068028,1
201,0.2828539400482139,0.3931791304054073,0.21974428778282967,1
202,0.5050845817479646,0.32946350472013586,0.06375545877644717,1
203,0.2174249929820619,0.2856901842331725,0.424727865950109,0
204,0.5990627438847085,0.1632908574714313,0.3716821865367606,0
205,0.3837829989422594,0.3287636885162814,0.446546738670885,1
206,0.1618956971854567,0.2576250084016606,0.10612477445455545,1
207,0.2503320922395318,0.22906414868319627,0.25392378660132553,1
208,0.3719150046667399,0.6394791769916349,0.4201530542653559,1
209,0.27843535189302926,0.618104256310761,0.38364595293045234,1
210,0.46451025729102147,0.12414193991184548,0.48170737233807603,1
211,0.40699440003883314,0.21116649356374878,0.3101417902622568,0
212,0.3562726494762867,0.6442999936687437,0.5107036054302946,1
213,0.5064946438179293,0.10080600585268908,0.44084062125773965,1
214,0.229965404049763,0.1909762884201807,0.19013516541461373,0
215,0.23558110735246496,0.6450289505774905,0.4889101589325341,1
216,0.5798431117767844,0.5833357014529467,0.5008115722448216,0
217,0.3310557892851399,0.24181282750834437,0.2674938899927513,1
218,0.6165490713093328,0.4180534045301436,0.10556845938109999,0
219,0.6395508415471057,0.34664401166802866,0.30817856045576286,1
